service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
S109704_15,1,1,1,1,1,0,0,20250520,20250608
S113918_15,1,1,1,1,1,0,0,20250609,20250818
S109705_32,1,1,1,1,1,0,0,20250520,20250608
S109705_13,1,1,1,1,1,0,0,20250520,20250608
S113919_32,1,1,1,1,1,0,0,20250609,20250818
S113919_13,1,1,1,1,1,0,0,20250609,20250818
S109706_32,1,1,1,1,1,0,0,20250520,20250608
S113920_32,1,1,1,1,1,0,0,20250609,20250818
S109707_15,1,1,1,1,1,0,0,20250520,20250608
S113921_15,1,1,1,1,1,0,0,20250609,20250818
S106672_32,1,1,1,1,1,0,0,20250520,20250608
S106672_14,0,0,0,0,0,1,0,20250520,20250608
S106672_13,1,1,1,1,1,0,0,20250520,20250608
S113956_32,1,1,1,1,1,0,0,20250609,20250818
S113956_14,0,0,0,0,0,1,0,20250609,20250818
S113956_13,1,1,1,1,1,0,0,20250609,20250818
S106673_32,1,1,1,1,1,0,0,20250520,20250608
S106673_21,0,0,0,0,0,0,1,20250520,20250608
S106673_13,1,1,1,1,1,0,0,20250520,20250608
S113957_32,1,1,1,1,1,0,0,20250609,20250818
S113957_21,0,0,0,0,0,0,1,20250609,20250818
S113957_13,1,1,1,1,1,0,0,20250609,20250818
S106674_15,1,1,1,1,1,0,0,20250520,20250608
S113958_15,1,1,1,1,1,0,0,20250609,20250818
S106675_15,1,1,1,1,1,0,0,20250520,20250608
S113959_15,1,1,1,1,1,0,0,20250609,20250818
S106676_32,1,1,1,1,1,0,0,20250520,20250608
S106676_14,0,0,0,0,0,1,0,20250520,20250608
S106676_13,1,1,1,1,1,0,0,20250520,20250608
S113960_32,1,1,1,1,1,0,0,20250609,20250818
S113960_14,0,0,0,0,0,1,0,20250609,20250818
S113960_13,1,1,1,1,1,0,0,20250609,20250818
S106677_32,1,1,1,1,1,0,0,20250520,20250608
S106677_21,0,0,0,0,0,0,1,20250520,20250608
S113961_32,1,1,1,1,1,0,0,20250609,20250818
S113961_21,0,0,0,0,0,0,1,20250609,20250818
S106678_32,1,1,1,1,1,0,0,20250520,20250608
S113962_32,1,1,1,1,1,0,0,20250609,20250818
S106679_15,1,1,1,1,1,0,0,20250520,20250608
S113963_15,1,1,1,1,1,0,0,20250609,20250818
S106680_15,1,1,1,1,1,0,0,20250520,20250608
S113964_15,1,1,1,1,1,0,0,20250609,20250818
S112740_32,1,1,1,1,1,0,0,20250609,20250818
S112741_32,1,1,1,1,1,0,0,20250609,20250818
S113781_645,0,0,0,0,0,1,0,20250520,20250524
S115975_645,0,0,0,0,0,1,0,20250525,20250818
S113782_645,0,0,0,0,0,1,0,20250520,20250524
S115976_645,0,0,0,0,0,1,0,20250525,20250818
S106012_32,1,1,1,1,1,0,0,20250520,20250608
S106012_21,0,0,0,0,0,0,1,20250520,20250608
S106012_14,0,0,0,0,0,1,0,20250520,20250608
S106012_13,1,1,1,1,1,0,0,20250520,20250608
S114605_32,1,1,1,1,1,0,0,20250609,20250818
S114605_21,0,0,0,0,0,0,1,20250609,20250818
S114605_14,0,0,0,0,0,1,0,20250609,20250818
S114605_13,1,1,1,1,1,0,0,20250609,20250818
S106014_15,1,1,1,1,1,0,0,20250520,20250608
S114606_15,1,1,1,1,1,0,0,20250609,20250818
S105997_32,1,1,1,1,1,0,0,20250520,20250608
S105997_21,0,0,0,0,0,0,1,20250520,20250608
S105997_14,0,0,0,0,0,1,0,20250520,20250608
S105997_13,1,1,1,1,1,0,0,20250520,20250608
S114607_32,1,1,1,1,1,0,0,20250609,20250818
S114607_21,0,0,0,0,0,0,1,20250609,20250818
S114607_14,0,0,0,0,0,1,0,20250609,20250818
S114607_13,1,1,1,1,1,0,0,20250609,20250818
S105998_32,1,1,1,1,1,0,0,20250520,20250608
S114608_32,1,1,1,1,1,0,0,20250609,20250818
S105999_32,1,1,1,1,1,0,0,20250520,20250608
S114609_32,1,1,1,1,1,0,0,20250609,20250818
S106000_15,1,1,1,1,1,0,0,20250520,20250608
S114610_15,1,1,1,1,1,0,0,20250609,20250818
S115309_32,1,1,1,1,1,0,0,20250520,20250608
S115309_21,0,0,0,0,0,0,1,20250520,20250608
S115309_14,0,0,0,0,0,1,0,20250520,20250608
S113222_32,1,1,1,1,1,0,0,20250609,20250818
S113222_21,0,0,0,0,0,0,1,20250609,20250818
S113222_14,0,0,0,0,0,1,0,20250609,20250818
S115310_32,1,1,1,1,1,0,0,20250520,20250608
S113223_32,1,1,1,1,1,0,0,20250609,20250818
S114702_32,1,1,1,1,1,0,0,20250520,20250608
S114702_21,0,0,0,0,0,0,1,20250520,20250608
S114702_14,0,0,0,0,0,1,0,20250520,20250608
S114093_32,1,1,1,1,1,0,0,20250609,20250818
S114093_21,0,0,0,0,0,0,1,20250609,20250818
S114093_14,0,0,0,0,0,1,0,20250609,20250818
S114703_32,1,1,1,1,1,0,0,20250520,20250608
S114094_32,1,1,1,1,1,0,0,20250609,20250818
S114704_32,1,1,1,1,1,0,0,20250520,20250608
S114095_32,1,1,1,1,1,0,0,20250609,20250818
S114705_15,1,1,1,1,1,0,0,20250520,20250608
S114705_32,1,1,1,1,1,0,0,20250520,20250608
S114096_15,1,1,1,1,1,0,0,20250609,20250818
S114096_32,1,1,1,1,1,0,0,20250609,20250818
S114706_32,1,1,1,1,1,0,0,20250520,20250608
S114706_14,0,0,0,0,0,1,0,20250520,20250608
S114097_32,1,1,1,1,1,0,0,20250609,20250818
S114097_14,0,0,0,0,0,1,0,20250609,20250818
S111063_32,1,1,1,1,1,0,0,20250520,20250608
S114099_32,1,1,1,1,1,0,0,20250609,20250818
S114708_32,1,1,1,1,1,0,0,20250520,20250608
S114708_21,0,0,0,0,0,0,1,20250520,20250608
S114708_14,0,0,0,0,0,1,0,20250520,20250608
S114100_32,1,1,1,1,1,0,0,20250609,20250818
S114100_21,0,0,0,0,0,0,1,20250609,20250818
S114100_14,0,0,0,0,0,1,0,20250609,20250818
S114709_32,1,1,1,1,1,0,0,20250520,20250608
S114101_32,1,1,1,1,1,0,0,20250609,20250818
S111065_15,1,1,1,1,1,0,0,20250520,20250608
S114102_15,1,1,1,1,1,0,0,20250609,20250818
S114688_32,1,1,1,1,1,0,0,20250520,20250608
S114688_21,0,0,0,0,0,0,1,20250520,20250608
S114103_32,1,1,1,1,1,0,0,20250609,20250818
S114103_21,0,0,0,0,0,0,1,20250609,20250818
S114689_32,1,1,1,1,1,0,0,20250520,20250608
S114104_32,1,1,1,1,1,0,0,20250609,20250818
S104275_15,1,1,1,1,1,0,0,20250520,20250608
S113306_15,1,1,1,1,1,0,0,20250609,20250818
S103520_15,1,1,1,1,1,0,0,20250520,20250608
S103520_32,1,1,1,1,1,0,0,20250520,20250608
S103520_21,0,0,0,0,0,0,1,20250520,20250608
S103520_14,0,0,0,0,0,1,0,20250520,20250608
S103520_13,1,1,1,1,1,0,0,20250520,20250608
S113746_15,1,1,1,1,1,0,0,20250609,20250818
S113746_32,1,1,1,1,1,0,0,20250609,20250818
S113746_21,0,0,0,0,0,0,1,20250609,20250818
S113746_14,0,0,0,0,0,1,0,20250609,20250818
S113746_13,1,1,1,1,1,0,0,20250609,20250818
S103521_15,1,1,1,1,1,0,0,20250520,20250608
S113747_15,1,1,1,1,1,0,0,20250609,20250818
S103522_15,1,1,1,1,1,0,0,20250520,20250608
S113748_15,1,1,1,1,1,0,0,20250609,20250818
S107272_15,1,1,1,1,1,0,0,20250520,20250608
S113749_15,1,1,1,1,1,0,0,20250609,20250818
S103524_15,1,1,1,1,1,0,0,20250520,20250608
S113750_15,1,1,1,1,1,0,0,20250609,20250818
S103712_21,0,0,0,0,0,0,1,20250520,20250608
S103712_32,1,1,1,1,1,0,0,20250520,20250608
S103712_14,0,0,0,0,0,1,0,20250520,20250608
S113755_21,0,0,0,0,0,0,1,20250609,20250818
S113755_32,1,1,1,1,1,0,0,20250609,20250818
S113755_14,0,0,0,0,0,1,0,20250609,20250818
S103713_32,1,1,1,1,1,0,0,20250520,20250608
S113756_32,1,1,1,1,1,0,0,20250609,20250818
S107438_21,0,0,0,0,0,0,1,20250520,20250608
S107438_32,1,1,1,1,1,0,0,20250520,20250608
S107438_14,0,0,0,0,0,1,0,20250520,20250608
S107438_10,0,0,0,0,1,0,0,20250520,20250608
S113762_21,0,0,0,0,0,0,1,20250609,20250818
S113762_32,1,1,1,1,1,0,0,20250609,20250818
S113762_14,0,0,0,0,0,1,0,20250609,20250818
S113762_10,0,0,0,0,1,0,0,20250609,20250818
S113772_15,1,1,1,1,1,0,0,20250609,20250818
S113773_15,1,1,1,1,1,0,0,20250609,20250818
S114114_21,0,0,0,0,0,0,1,20250520,20250524
S114114_32,1,1,1,1,1,0,0,20250520,20250524
S114114_14,0,0,0,0,0,1,0,20250520,20250524
S114114_10,0,0,0,0,1,0,0,20250520,20250524
S115906_21,0,0,0,0,0,0,1,20250525,20250818
S115906_32,1,1,1,1,1,0,0,20250525,20250818
S115906_14,0,0,0,0,0,1,0,20250525,20250818
S115906_10,0,0,0,0,1,0,0,20250525,20250818
S106662_15,1,1,1,1,1,0,0,20250520,20250608
S106662_32,1,1,1,1,1,0,0,20250520,20250608
S106662_13,1,1,1,1,1,0,0,20250520,20250608
S113630_15,1,1,1,1,1,0,0,20250609,20250818
S113630_32,1,1,1,1,1,0,0,20250609,20250818
S113630_13,1,1,1,1,1,0,0,20250609,20250818
S106663_15,1,1,1,1,1,0,0,20250520,20250608
S113631_15,1,1,1,1,1,0,0,20250609,20250818
S106664_15,1,1,1,1,1,0,0,20250520,20250608
S113632_15,1,1,1,1,1,0,0,20250609,20250818
S106665_15,1,1,1,1,1,0,0,20250520,20250608
S106665_32,1,1,1,1,1,0,0,20250520,20250608
S106665_21,0,0,0,0,0,0,1,20250520,20250608
S106665_14,0,0,0,0,0,1,0,20250520,20250608
S106665_13,1,1,1,1,1,0,0,20250520,20250608
S113637_15,1,1,1,1,1,0,0,20250609,20250818
S113637_32,1,1,1,1,1,0,0,20250609,20250818
S113637_21,0,0,0,0,0,0,1,20250609,20250818
S113637_14,0,0,0,0,0,1,0,20250609,20250818
S113637_13,1,1,1,1,1,0,0,20250609,20250818
S106666_21,0,0,0,0,0,0,1,20250520,20250608
S106666_32,1,1,1,1,1,0,0,20250520,20250608
S106666_14,0,0,0,0,0,1,0,20250520,20250608
S113638_21,0,0,0,0,0,0,1,20250609,20250818
S113638_32,1,1,1,1,1,0,0,20250609,20250818
S113638_14,0,0,0,0,0,1,0,20250609,20250818
S106667_15,1,1,1,1,1,0,0,20250520,20250608
S113639_15,1,1,1,1,1,0,0,20250609,20250818
S106668_15,1,1,1,1,1,0,0,20250520,20250608
S113640_15,1,1,1,1,1,0,0,20250609,20250818
S106669_32,1,1,1,1,1,0,0,20250520,20250608
S106669_14,0,0,0,0,0,1,0,20250520,20250608
S106669_13,1,1,1,1,1,0,0,20250520,20250608
S113641_32,1,1,1,1,1,0,0,20250609,20250818
S113641_14,0,0,0,0,0,1,0,20250609,20250818
S113641_13,1,1,1,1,1,0,0,20250609,20250818
S106670_19,0,0,1,0,0,0,0,20250520,20250608
S106670_42,1,1,0,1,1,0,0,20250520,20250608
S113642_19,0,0,1,0,0,0,0,20250609,20250818
S113642_42,1,1,0,1,1,0,0,20250609,20250818
S106671_15,1,1,1,1,1,0,0,20250520,20250608
S113643_15,1,1,1,1,1,0,0,20250609,20250818
S106643_15,1,1,1,1,1,0,0,20250520,20250608
S106643_21,0,0,0,0,0,0,1,20250520,20250608
S106643_32,1,1,1,1,1,0,0,20250520,20250608
S106643_14,0,0,0,0,0,1,0,20250520,20250608
S106643_13,1,1,1,1,1,0,0,20250520,20250608
S113655_15,1,1,1,1,1,0,0,20250609,20250818
S113655_21,0,0,0,0,0,0,1,20250609,20250818
S113655_32,1,1,1,1,1,0,0,20250609,20250818
S113655_14,0,0,0,0,0,1,0,20250609,20250818
S113655_13,1,1,1,1,1,0,0,20250609,20250818
S106644_15,1,1,1,1,1,0,0,20250520,20250608
S113656_15,1,1,1,1,1,0,0,20250609,20250818
S106645_15,1,1,1,1,1,0,0,20250520,20250608
S113657_15,1,1,1,1,1,0,0,20250609,20250818
S106646_15,1,1,1,1,1,0,0,20250520,20250608
S113658_15,1,1,1,1,1,0,0,20250609,20250818
S106647_21,0,0,0,0,0,0,1,20250520,20250608
S106647_32,1,1,1,1,1,0,0,20250520,20250608
S106647_14,0,0,0,0,0,1,0,20250520,20250608
S106647_13,1,1,1,1,1,0,0,20250520,20250608
S113659_21,0,0,0,0,0,0,1,20250609,20250818
S113659_32,1,1,1,1,1,0,0,20250609,20250818
S113659_14,0,0,0,0,0,1,0,20250609,20250818
S113659_13,1,1,1,1,1,0,0,20250609,20250818
S106648_15,1,1,1,1,1,0,0,20250520,20250608
S113660_15,1,1,1,1,1,0,0,20250609,20250818
S106649_15,1,1,1,1,1,0,0,20250520,20250608
S113661_15,1,1,1,1,1,0,0,20250609,20250818
S106650_15,1,1,1,1,1,0,0,20250520,20250608
S113662_15,1,1,1,1,1,0,0,20250609,20250818
S102667_32,1,1,1,1,1,0,0,20250520,20250608
S102667_21,0,0,0,0,0,0,1,20250520,20250608
S102667_14,0,0,0,0,0,1,0,20250520,20250608
S113663_32,1,1,1,1,1,0,0,20250609,20250818
S113663_21,0,0,0,0,0,0,1,20250609,20250818
S113663_14,0,0,0,0,0,1,0,20250609,20250818
S102675_32,1,1,1,1,1,0,0,20250520,20250608
S102675_21,0,0,0,0,0,0,1,20250520,20250608
S102675_14,0,0,0,0,0,1,0,20250520,20250608
S113664_32,1,1,1,1,1,0,0,20250609,20250818
S113664_21,0,0,0,0,0,0,1,20250609,20250818
S113664_14,0,0,0,0,0,1,0,20250609,20250818
S111140_15,1,1,1,1,1,0,0,20250609,20250818
S111140_32,1,1,1,1,1,0,0,20250609,20250818
S111140_21,0,0,0,0,0,0,1,20250609,20250818
S111140_14,0,0,0,0,0,1,0,20250609,20250818
S111140_13,1,1,1,1,1,0,0,20250609,20250818
S111141_21,0,0,0,0,0,0,1,20250609,20250818
S111141_14,0,0,0,0,0,1,0,20250609,20250818
S113146_32,1,1,1,1,1,0,0,20250609,20250818
S113147_32,1,1,1,1,1,0,0,20250609,20250818
S113148_21,0,0,0,0,0,0,1,20250609,20250818
S113148_32,1,1,1,1,1,0,0,20250609,20250818
S113148_14,0,0,0,0,0,1,0,20250609,20250818
S113149_32,1,1,1,1,1,0,0,20250609,20250818
S113149_21,0,0,0,0,0,0,1,20250609,20250818
S113149_14,0,0,0,0,0,1,0,20250609,20250818
S114492_32,1,1,1,1,1,0,0,20250520,20250608
S114492_21,0,0,0,0,0,0,1,20250520,20250608
S114492_14,0,0,0,0,0,1,0,20250520,20250608
S113361_32,1,1,1,1,1,0,0,20250609,20250818
S113361_21,0,0,0,0,0,0,1,20250609,20250818
S113361_14,0,0,0,0,0,1,0,20250609,20250818
S114493_32,1,1,1,1,1,0,0,20250520,20250608
S114493_21,0,0,0,0,0,0,1,20250520,20250608
S114493_14,0,0,0,0,0,1,0,20250520,20250608
S113362_32,1,1,1,1,1,0,0,20250609,20250818
S113362_21,0,0,0,0,0,0,1,20250609,20250818
S113362_14,0,0,0,0,0,1,0,20250609,20250818
S114494_32,1,1,1,1,1,0,0,20250520,20250608
S114494_21,0,0,0,0,0,0,1,20250520,20250608
S113363_32,1,1,1,1,1,0,0,20250609,20250818
S113363_21,0,0,0,0,0,0,1,20250609,20250818
S114495_32,1,1,1,1,1,0,0,20250520,20250608
S113364_32,1,1,1,1,1,0,0,20250609,20250818
S114496_32,1,1,1,1,1,0,0,20250520,20250608
S114496_14,0,0,0,0,0,1,0,20250520,20250608
S113365_32,1,1,1,1,1,0,0,20250609,20250818
S113365_14,0,0,0,0,0,1,0,20250609,20250818
S114497_32,1,1,1,1,1,0,0,20250520,20250608
S113366_32,1,1,1,1,1,0,0,20250609,20250818
S114498_15,1,1,1,1,1,0,0,20250520,20250608
S113367_15,1,1,1,1,1,0,0,20250609,20250818
S114499_32,1,1,1,1,1,0,0,20250520,20250608
S114499_21,0,0,0,0,0,0,1,20250520,20250608
S114499_14,0,0,0,0,0,1,0,20250520,20250608
S113368_32,1,1,1,1,1,0,0,20250609,20250818
S113368_21,0,0,0,0,0,0,1,20250609,20250818
S113368_14,0,0,0,0,0,1,0,20250609,20250818
S114500_32,1,1,1,1,1,0,0,20250520,20250608
S114500_14,0,0,0,0,0,1,0,20250520,20250608
S113369_32,1,1,1,1,1,0,0,20250609,20250818
S113369_14,0,0,0,0,0,1,0,20250609,20250818
S114501_32,1,1,1,1,1,0,0,20250520,20250608
S114501_21,0,0,0,0,0,0,1,20250520,20250608
S114501_14,0,0,0,0,0,1,0,20250520,20250608
S113370_32,1,1,1,1,1,0,0,20250609,20250818
S113370_21,0,0,0,0,0,0,1,20250609,20250818
S113370_14,0,0,0,0,0,1,0,20250609,20250818
S114502_32,1,1,1,1,1,0,0,20250520,20250608
S114502_21,0,0,0,0,0,0,1,20250520,20250608
S114502_14,0,0,0,0,0,1,0,20250520,20250608
S113371_32,1,1,1,1,1,0,0,20250609,20250818
S113371_21,0,0,0,0,0,0,1,20250609,20250818
S113371_14,0,0,0,0,0,1,0,20250609,20250818
S114503_32,1,1,1,1,1,0,0,20250520,20250608
S114503_14,0,0,0,0,0,1,0,20250520,20250608
S113372_32,1,1,1,1,1,0,0,20250609,20250818
S113372_14,0,0,0,0,0,1,0,20250609,20250818
S114504_32,1,1,1,1,1,0,0,20250520,20250608
S114504_14,0,0,0,0,0,1,0,20250520,20250608
S113373_32,1,1,1,1,1,0,0,20250609,20250818
S113373_14,0,0,0,0,0,1,0,20250609,20250818
S113839_15,1,1,1,1,1,0,0,20250609,20250818
S113840_15,1,1,1,1,1,0,0,20250609,20250818
S113848_15,1,1,1,1,1,0,0,20250609,20250818
S113850_15,1,1,1,1,1,0,0,20250609,20250818
S113851_15,1,1,1,1,1,0,0,20250609,20250818
S113873_15,1,1,1,1,1,0,0,20250609,20250818
S106222_15,1,1,1,1,1,0,0,20250520,20250608
S104534_21,0,0,0,0,0,0,1,20250520,20250524
S104534_32,1,1,1,1,1,0,0,20250520,20250524
S104534_14,0,0,0,0,0,1,0,20250520,20250524
S115888_21,0,0,0,0,0,0,1,20250525,20250818
S115888_32,1,1,1,1,1,0,0,20250525,20250818
S115888_14,0,0,0,0,0,1,0,20250525,20250818
S106624_32,1,1,1,1,1,0,0,20250520,20250524
S106624_14,0,0,0,0,0,1,0,20250520,20250524
S106624_13,1,1,1,1,1,0,0,20250520,20250524
S115889_32,1,1,1,1,1,0,0,20250525,20250818
S115889_14,0,0,0,0,0,1,0,20250525,20250818
S115889_13,1,1,1,1,1,0,0,20250525,20250818
S106625_15,1,1,1,1,1,0,0,20250520,20250524
S115890_15,1,1,1,1,1,0,0,20250525,20250818
S106626_32,1,1,1,1,1,0,0,20250520,20250524
S115891_32,1,1,1,1,1,0,0,20250525,20250818
S106627_15,1,1,1,1,1,0,0,20250520,20250524
S115892_15,1,1,1,1,1,0,0,20250525,20250818
S106628_15,1,1,1,1,1,0,0,20250520,20250524
S115893_15,1,1,1,1,1,0,0,20250525,20250818
S106638_32,1,1,1,1,1,0,0,20250520,20250524
S106638_14,0,0,0,0,0,1,0,20250520,20250524
S115894_32,1,1,1,1,1,0,0,20250525,20250818
S115894_14,0,0,0,0,0,1,0,20250525,20250818
S106639_32,1,1,1,1,1,0,0,20250520,20250524
S115895_32,1,1,1,1,1,0,0,20250525,20250818
S112742_32,1,1,1,1,1,0,0,20250609,20250818
S112743_32,1,1,1,1,1,0,0,20250609,20250818
S104664_32,1,1,1,1,1,0,0,20250520,20250608
S104664_21,0,0,0,0,0,0,1,20250520,20250608
S104664_14,0,0,0,0,0,1,0,20250520,20250608
S104664_13,1,1,1,1,1,0,0,20250520,20250608
S113173_32,1,1,1,1,1,0,0,20250609,20250818
S113173_21,0,0,0,0,0,0,1,20250609,20250818
S113173_14,0,0,0,0,0,1,0,20250609,20250818
S113173_13,1,1,1,1,1,0,0,20250609,20250818
S104665_32,1,1,1,1,1,0,0,20250520,20250608
S113174_32,1,1,1,1,1,0,0,20250609,20250818
S104667_15,1,1,1,1,1,0,0,20250520,20250608
S113175_15,1,1,1,1,1,0,0,20250609,20250818
S104666_15,1,1,1,1,1,0,0,20250520,20250608
S113176_15,1,1,1,1,1,0,0,20250609,20250818
S108603_32,1,1,1,1,1,0,0,20250520,20250608
S108603_21,0,0,0,0,0,0,1,20250520,20250608
S108603_14,0,0,0,0,0,1,0,20250520,20250608
S113177_32,1,1,1,1,1,0,0,20250609,20250818
S113177_21,0,0,0,0,0,0,1,20250609,20250818
S113177_14,0,0,0,0,0,1,0,20250609,20250818
S108602_32,1,1,1,1,1,0,0,20250520,20250608
S113178_32,1,1,1,1,1,0,0,20250609,20250818
S108604_15,1,1,1,1,1,0,0,20250520,20250608
S113179_15,1,1,1,1,1,0,0,20250609,20250818
S104737_32,1,1,1,1,1,0,0,20250520,20250608
S104737_21,0,0,0,0,0,0,1,20250520,20250608
S104737_14,0,0,0,0,0,1,0,20250520,20250608
S113180_32,1,1,1,1,1,0,0,20250609,20250818
S113180_21,0,0,0,0,0,0,1,20250609,20250818
S113180_14,0,0,0,0,0,1,0,20250609,20250818
S108605_32,1,1,1,1,1,0,0,20250520,20250608
S108605_21,0,0,0,0,0,0,1,20250520,20250608
S108605_14,0,0,0,0,0,1,0,20250520,20250608
S113181_32,1,1,1,1,1,0,0,20250609,20250818
S113181_21,0,0,0,0,0,0,1,20250609,20250818
S113181_14,0,0,0,0,0,1,0,20250609,20250818
S114464_32,1,1,1,1,1,0,0,20250520,20250608
S113241_32,1,1,1,1,1,0,0,20250609,20250818
S104096_21,0,0,0,0,0,0,1,20250520,20250608
S104096_32,1,1,1,1,1,0,0,20250520,20250608
S104096_14,0,0,0,0,0,1,0,20250520,20250608
S108610_32,1,1,1,1,1,0,0,20250520,20250608
S108610_21,0,0,0,0,0,0,1,20250520,20250608
S108610_14,0,0,0,0,0,1,0,20250520,20250608
S112757_32,1,1,1,1,1,0,0,20250520,20250608
S112757_21,0,0,0,0,0,0,1,20250520,20250608
S112757_14,0,0,0,0,0,1,0,20250520,20250608
S113224_32,1,1,1,1,1,0,0,20250609,20250818
S113224_21,0,0,0,0,0,0,1,20250609,20250818
S113224_14,0,0,0,0,0,1,0,20250609,20250818
S112758_32,1,1,1,1,1,0,0,20250520,20250608
S113225_32,1,1,1,1,1,0,0,20250609,20250818
S107967_21,0,0,0,0,0,0,1,20250520,20250608
S107967_32,1,1,1,1,1,0,0,20250520,20250608
S107967_14,0,0,0,0,0,1,0,20250520,20250608
S107967_13,1,1,1,1,1,0,0,20250520,20250608
S113233_21,0,0,0,0,0,0,1,20250609,20250818
S113233_32,1,1,1,1,1,0,0,20250609,20250818
S113233_14,0,0,0,0,0,1,0,20250609,20250818
S113233_13,1,1,1,1,1,0,0,20250609,20250818
S107968_15,1,1,1,1,1,0,0,20250520,20250608
S113234_15,1,1,1,1,1,0,0,20250609,20250818
S107969_15,1,1,1,1,1,0,0,20250520,20250608
S113235_15,1,1,1,1,1,0,0,20250609,20250818
S107970_21,0,0,0,0,0,0,1,20250520,20250608
S107970_14,0,0,0,0,0,1,0,20250520,20250608
S113236_21,0,0,0,0,0,0,1,20250609,20250818
S113236_14,0,0,0,0,0,1,0,20250609,20250818
S107971_32,1,1,1,1,1,0,0,20250520,20250608
S113237_32,1,1,1,1,1,0,0,20250609,20250818
S107972_32,1,1,1,1,1,0,0,20250520,20250608
S107972_21,0,0,0,0,0,0,1,20250520,20250608
S107972_14,0,0,0,0,0,1,0,20250520,20250608
S107972_13,1,1,1,1,1,0,0,20250520,20250608
S113238_32,1,1,1,1,1,0,0,20250609,20250818
S113238_21,0,0,0,0,0,0,1,20250609,20250818
S113238_14,0,0,0,0,0,1,0,20250609,20250818
S113238_13,1,1,1,1,1,0,0,20250609,20250818
S107973_32,1,1,1,1,1,0,0,20250520,20250608
S107973_14,0,0,0,0,0,1,0,20250520,20250608
S113239_32,1,1,1,1,1,0,0,20250609,20250818
S113239_14,0,0,0,0,0,1,0,20250609,20250818
S107975_15,1,1,1,1,1,0,0,20250520,20250608
S113240_15,1,1,1,1,1,0,0,20250609,20250818
S113245_32,1,1,1,1,1,0,0,20250609,20250818
S113246_32,1,1,1,1,1,0,0,20250609,20250818
S104276_15,1,1,1,1,1,0,0,20250520,20250608
S113307_15,1,1,1,1,1,0,0,20250609,20250818
S113837_15,1,1,1,1,1,0,0,20250609,20250818
S113872_15,1,1,1,1,1,0,0,20250609,20250818
S111152_32,1,1,1,1,1,0,0,20250609,20250818
S111152_21,0,0,0,0,0,0,1,20250609,20250818
S111152_14,0,0,0,0,0,1,0,20250609,20250818
S111152_13,1,1,1,1,1,0,0,20250609,20250818
S111153_15,1,1,1,1,1,0,0,20250609,20250818
S111153_32,1,1,1,1,1,0,0,20250609,20250818
S111153_21,0,0,0,0,0,0,1,20250609,20250818
S111153_14,0,0,0,0,0,1,0,20250609,20250818
S111153_13,1,1,1,1,1,0,0,20250609,20250818
S106231_32,1,1,1,1,1,0,0,20250520,20250608
S106231_21,0,0,0,0,0,0,1,20250520,20250608
S106231_14,0,0,0,0,0,1,0,20250520,20250608
S106231_13,1,1,1,1,1,0,0,20250520,20250608
S111172_32,1,1,1,1,1,0,0,20250609,20250818
S106228_32,1,1,1,1,1,0,0,20250520,20250608
S106228_21,0,0,0,0,0,0,1,20250520,20250608
S106228_14,0,0,0,0,0,1,0,20250520,20250608
S106228_13,1,1,1,1,1,0,0,20250520,20250608
S106228_10,0,0,0,0,1,0,0,20250520,20250608
S111171_32,1,1,1,1,1,0,0,20250609,20250818
S111173_21,0,0,0,0,0,0,1,20250609,20250818
S111173_32,1,1,1,1,1,0,0,20250609,20250818
S111173_14,0,0,0,0,0,1,0,20250609,20250818
S111174_21,0,0,0,0,0,0,1,20250609,20250818
S111174_32,1,1,1,1,1,0,0,20250609,20250818
S111174_14,0,0,0,0,0,1,0,20250609,20250818
S111181_32,1,1,1,1,1,0,0,20250609,20250818
S111182_32,1,1,1,1,1,0,0,20250609,20250818
S104270_32,1,1,1,1,1,0,0,20250520,20250608
S104270_14,0,0,0,0,0,1,0,20250520,20250608
S104270_13,1,1,1,1,1,0,0,20250520,20250608
S111187_32,1,1,1,1,1,0,0,20250609,20250818
S111187_21,0,0,0,0,0,0,1,20250609,20250818
S111187_14,0,0,0,0,0,1,0,20250609,20250818
S111187_13,1,1,1,1,1,0,0,20250609,20250818
S112735_358,1,1,1,1,1,0,0,20250608,20250818
S112735_375,0,0,0,0,0,0,1,20250608,20250818
S112735_369,0,0,0,0,0,1,0,20250608,20250818
S112735_363,0,0,0,0,1,0,0,20250608,20250818
S112736_358,1,1,1,1,1,0,0,20250608,20250818
S74169_358,1,1,1,1,1,0,0,20250520,20250607
S91011_358,1,1,1,1,1,0,0,20250520,20250607
S101066_369,0,0,0,0,0,1,0,20250520,20250607
S101066_375,0,0,0,0,0,0,1,20250520,20250607
S101067_375,0,0,0,0,0,0,1,20250520,20250607
S101067_369,0,0,0,0,0,1,0,20250520,20250607
S74172_358,1,1,1,1,1,0,0,20250520,20250607
S101068_375,0,0,0,0,0,0,1,20250520,20250607
S101068_369,0,0,0,0,0,1,0,20250520,20250607
S101069_375,0,0,0,0,0,0,1,20250520,20250607
S101069_369,0,0,0,0,0,1,0,20250520,20250607
S113247_32,1,1,1,1,1,0,0,20250609,20250818
S113247_14,0,0,0,0,0,1,0,20250609,20250818
S113248_32,1,1,1,1,1,0,0,20250609,20250818
S113248_14,0,0,0,0,0,1,0,20250609,20250818
S113603_15,1,1,1,1,1,0,0,20250609,20250818
